client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25932935.mp3	Nakonec byl Harald nucen uspořádat výpravu na západ a vyčistit skotskou pevninu od vikingů.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25932937.mp3	Profesně působí jako historička umění.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25932938.mp3	S jeho registrací byly ze začátku problémy.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25932940.mp3	Nebyl ženatý a byl bezdětný..	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25932941.mp3	Ba co víc, konkrétní opatření, která navrhuje, jsou jednostranná.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25932942.mp3	Bylo však nutné budovu strhnout a na jejím místě postavit novou.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25932943.mp3	Poradila bych vám přesný opak.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25932944.mp3	Dnes je hrad v majetku státu.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25932952.mp3	Výsledkem těchto aktivit bylo takzvané Moravské vyrovnání.	2	1				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25932953.mp3	Je s ním spojené několika průtoky.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25932954.mp3	Okresní knihovna byla veřejnou univerzální knihovnou a ústřední knihovnou sítě veřejných knihoven v okrese.	2	1				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25932955.mp3	Potřebujeme být konkurenceschopní.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25932956.mp3	Byl oblastním tajemníkem Demokratické strany v Popradu.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25932974.mp3	Ligue Magnus.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25932975.mp3	Volby se konaly ve stejný den jako referendum o vystoupení Německa ze Společnosti národů.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25932976.mp3	Tím vzniká jedinečná rozmanitost druhů.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25932977.mp3	Angažoval se v podpoře výstavby lokálních železničních tratí na Moravě.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25932978.mp3	In "Vztahy a cíle socialistických literatur".	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943079.mp3	Nastupoval většinou na postu útočníka.	2	1				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943080.mp3	Již od mládí se zajímal o botaniku a v okolí Lipska sbíral nejrůznější rostliny.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943081.mp3	Žijí v New Yorku na Manhattanu.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943082.mp3	Rod přídavného jména se shoduje s rodem podstatného jména.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943083.mp3	Působí zejména v regionu střední a jihovýchodní Evropy.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943091.mp3	Dále by se tudíž neměla brát v úvahu.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943092.mp3	Příďové kolo bylo dvojité.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943093.mp3	Běžné byly potyčky mezi přívrženci nacismu a příslušníky Sokola.	2	1				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943094.mp3	V některých případech je čas tím nejzásadnějším faktorem.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943095.mp3	Přejděme nyní k samotné zprávě.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943122.mp3	Na to bychom se měli soustředit.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943123.mp3	Nejvíce mě však znepokojuje obraz této problematiky mezi veřejností.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943124.mp3	Existují různé permutace, kde nepřijetí způsobí chaos a zmatek.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943125.mp3	Vyskytuje se ponejvíce v západních Čechách a je chován v některých českých zoologických zahradách.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943126.mp3	V době fungování republiky byla zavedena cenzura a opozice tvrdě potlačena.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943140.mp3	Převzetí dluhu však není možné řadit mezi zajišťovací prostředky.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943142.mp3	Zřizovatelem je hlavní město Praha.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943143.mp3	Tato čeleď má stovky členů.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943144.mp3	Ty pak vykonávají samy nebo v součinnosti se státem.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943145.mp3	Obě skupiny nutně potřebují mnohem lepší přístup k úvěrům.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943157.mp3	Hrála rovněž v televizních inscenacích a seriálech a vystupovala v rozhlase.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943158.mp3	Plodem je tobolka se třemi semeny.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943160.mp3	Ze zdravotních důvodů byl propuštěn do domácího vězení.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943161.mp3	Během pobytu v Paříži se Abel nakazil tuberkulózou.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943252.mp3	Informace zde jdou přes několik různých vrstev.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943253.mp3	To byla jeho poslední výprava.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943254.mp3	Místo něj vybrali hraběte Balduina Flanderského.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943255.mp3	S touto filozofií proto nesouhlasíme.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943256.mp3	Severně od presbytáře se nachází obdélníková sakristie s valenou klenbou.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943268.mp3	Obyvatelstvo pracuje hlavně v zemědělství.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943269.mp3	Operovala v Rusku i v několika cizích zemích.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943270.mp3	Povoláním byl rolník.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943271.mp3	Jezevec obývá mírné pásmo Evropy a Asie.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943273.mp3	Například v Palestině se tisk stal zastáncem žen.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943304.mp3	O čem je tu řeč?	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943305.mp3	Takže takový typ změny je důležitý.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943306.mp3	Je součástí Britských korunovačních klenotů.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943307.mp3	Soustavně se věnuje překládání z arabštiny a angličtiny.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943308.mp3	K tomu je používáno zařízení zvané závěr.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943316.mp3	Obvod je velmi etnicky rozmanitý.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943317.mp3	Získal tak rozhodující tři body.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943318.mp3	Slupka i dužina obsahuje velké množství barviv.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943319.mp3	Namur byl pro Američany mnohem složitější.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943323.mp3	Tento katalog obsahuje také všechny seriály Všeobecné knihovny.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943342.mp3	Knížectví za něj převzal jeho otec Měšek.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943343.mp3	Společně toho dosáhneme.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943344.mp3	Soudem byl shledán vinným a byl odsouzen k doživotnímu trestu odnětí svobody.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943346.mp3	Hlásí se k třetí vlně feminismu a liberálně progresivní politice.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943347.mp3	Po válce vyrůstal v Praze.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943355.mp3	Podporuji každou snahu, která napomáhá rozvojové pomoci.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943357.mp3	Až pak byl muzikál uveden živě v londýnském West End a později na Broadway.	2	1				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943360.mp3	Chceme zhodnotit jejich jednotnost tím, že posílíme pravidla.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943361.mp3	Filozofii a teologii absolvoval na Lateránské univerzitě v Římě.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943362.mp3	Vezmeme vaše připomínky v úvahu.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943384.mp3	V horách se nacházejí jednotlivá výšková pásma.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943385.mp3	Leží v rovinaté a zemědělsky využívané krajině v regionu Šefela.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943386.mp3	Tři sta čtyřicet tři miliónů eur.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943387.mp3	Ke konci války se někteří Španělé zapojili do konečné obrany Berlína.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943388.mp3	Byl to Jiří Paroubek, vůdce českých sociálních demokratů.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943399.mp3	Funkce probošta proto zanikla a v čele kapituly stál kapitulní děkan.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943400.mp3	Farní statut byl přenesen na kostel v Nových Hutích.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943401.mp3	Pane komisaři, hovořil jste o přepracování produktu.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943402.mp3	Zúčastnil se také války ve Španělsku.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943403.mp3	Světlo v původním i přeneseném významu hraje důležitou roli.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943414.mp3	Ani tam se však neprosadil a tak českou ligu opustil.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943415.mp3	Rozkládá se na pravém břehu řeky Dunaj.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943416.mp3	Od balkánských druhů se liší i způsobem života.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943417.mp3	V reprezentaci odehrál šestnáct zápasů a vstřelil osm gólů.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943418.mp3	Samice je stříbrná.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943419.mp3	Vládl pouze jeden rok.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943420.mp3	Jeho hlavním městem je Terst.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943421.mp3	Most se stal v průběhu let symbolem města Novi Sad.	2	1				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943437.mp3	Východní strana je zakončena půlkruhovou apsidou.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943438.mp3	Nástup moderní vědy pak znamenal kritické překonání jeho názorů a tvrzení.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943439.mp3	K výstavbě se původně používala převážně žula.	2	1				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943440.mp3	Působil také ve spolkovém životě.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943441.mp3	Veškerý unikající materiál ze skvrny se soustředil na vznik jediné masivní sopky.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943447.mp3	Ta dopadla na zem a vyrostla z ní celá nová lucerna.	2	1				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943448.mp3	Nenachází se zde ale žádné lavice a katedra pro učitele.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943449.mp3	Děkuji za vaši pozornost.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943450.mp3	Byl to neblahý posel nadcházející sopečné erupce.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943451.mp3	Před sebou máme nefunkční stát.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943474.mp3	Tři z těchto cílů považuji, pane komisaři, za prioritní.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943475.mp3	Pohřben je na Vinohradském hřbitově.	2	0				cs	
45379c5c75214381982c8a6d0091acabd80a20e912229d5be1b2a57fe59b721b6987efd870b1bc4b328f3a1c1c054a4053f3751b740bedf3e9ea9bdfa2abfcea	common_voice_cs_25943476.mp3	Na Náměstí ve Velkém Meziříčí se nachází kino Jupiter Club.	2	0				cs	
